pedido_id,data_emissao,cliente_id,razao_social,vendedor_id,vendedor,regiao,sku,descricao,categoria,fornecedor,quantidade,preco_unit,desconto_pct,valor_total,custo_total,margem_bruta_pct,forma_pagamento,prazo_dias,status
PED-100031,2024-01-02,AUR-0362,Eduardo Almeida Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0027,DR Bipolar 30mA 25A Schneider,Quadros e Disjuntores,Schneider,11,221.99,1.93,2394.81,1564.2,34.68,Boleto,30,Faturado
PED-100032,2024-01-02,AUR-0088,Patrícia Pereira Comércio Elétrico Ltda,V004,Roberto Almeida,SP-Capital,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,2,424.85,2.29,830.22,625.0,24.72,PIX,15,Faturado
PED-100032,2024-01-02,AUR-0088,Patrícia Pereira Comércio Elétrico Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0033,Caixa de Passagem 200x200x100 PVC,Automação e Infra,Tramontina,2,80.79,0.59,160.64,96.4,39.99,PIX,28,Faturado
PED-100032,2024-01-02,AUR-0088,Patrícia Pereira Comércio Elétrico Ltda,V004,Roberto Almeida,SP-Capital,LED-0012,Painel LED 30x60 24W 6500K,Iluminação LED,Importado-CN,17,78.24,2.4,1298.17,890.8,31.38,Cartão,30,Faturado
PED-100032,2024-01-02,AUR-0088,Patrícia Pereira Comércio Elétrico Ltda,V004,Roberto Almeida,SP-Capital,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,3,478.8,0.87,1423.96,937.5,34.16,Cartão,28,Faturado
PED-100033,2024-01-03,AUR-0337,Marcos Costa Comércio Elétrico Ltda,V003,Patricia Yoshida,SP-Capital,LED-0012,Painel LED 30x60 24W 6500K,Iluminação LED,Importado-CN,20,75.33,1.06,1490.68,1048.0,29.7,Cartão,30,Faturado
PED-100033,2024-01-03,AUR-0337,Marcos Costa Comércio Elétrico Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,15,131.68,0.28,1969.71,1323.0,32.83,Boleto,28,Faturado
PED-100033,2024-01-03,AUR-0337,Marcos Costa Comércio Elétrico Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,1,810.57,2.09,793.62,612.0,22.89,Cartão,30,Faturado
PED-100033,2024-01-03,AUR-0337,Marcos Costa Comércio Elétrico Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0027,DR Bipolar 30mA 25A Schneider,Quadros e Disjuntores,Schneider,5,218.72,0.71,1085.83,711.0,34.52,Cartão,30,Faturado
PED-100034,2024-01-03,AUR-0298,Eduardo Costa Instaladora Ltda,V005,João Bittencourt,Interior-SP,CABO-0006,Cabo Coaxial RG6 100m Furukawa,Cabos e Fios,Furukawa,4,265.51,3.61,1023.72,712.0,30.45,Cartão,15,Faturado
PED-100034,2024-01-03,AUR-0298,Eduardo Costa Instaladora Ltda,V005,João Bittencourt,Interior-SP,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,17,421.07,3.5,6907.63,4879.0,29.37,Cartão,30,Faturado
PED-100034,2024-01-03,AUR-0298,Eduardo Costa Instaladora Ltda,V005,João Bittencourt,Interior-SP,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,8,450.14,1.93,3531.69,2296.0,34.99,Boleto,28,Faturado
PED-100034,2024-01-03,AUR-0298,Eduardo Costa Instaladora Ltda,V005,João Bittencourt,Interior-SP,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,19,115.66,0.54,2185.68,1482.0,32.2,Boleto,15,Faturado
PED-100035,2024-01-03,AUR-0046,Camila Rodrigues Engenharia Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0035,Tomada 2P+T 20A Branca Tramontina,Automação e Infra,Tramontina,14,18.97,0.02,146.07,93.94,35.69,Cartão,15,Faturado
PED-100035,2024-01-03,AUR-0046,Camila Rodrigues Engenharia Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,17,8.32,0.03,77.81,44.88,42.32,Cartão,15,Faturado
PED-100035,2024-01-03,AUR-0046,Camila Rodrigues Engenharia Ltda,V002,Marcos Tavares,SP-Capital,QDR-0021,Quadro Distribuição 24DIN Steck,Quadros e Disjuntores,Steck,14,191.48,0.62,1465.3,1035.65,29.32,Cartão,30,Faturado
PED-100036,2024-01-03,AUR-0301,Roberto Oliveira Construções Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,9,355.59,1.59,3149.42,1962.0,37.7,PIX,28,Faturado
PED-100036,2024-01-03,AUR-0301,Roberto Oliveira Construções Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,18,16.21,1.48,287.55,176.4,38.65,Cartão,28,Faturado
PED-100036,2024-01-03,AUR-0301,Roberto Oliveira Construções Ltda,V004,Roberto Almeida,SP-Capital,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,10,14.43,3.1,139.82,86.0,38.49,Boleto,30,Faturado
PED-100037,2024-01-03,AUR-0370,Fernando Silva Engenharia Ltda,V006,Eduarda Carvalho,Interior-SP,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,6,45.72,2.03,268.73,170.4,36.59,Boleto,30,Faturado
PED-100037,2024-01-03,AUR-0370,Fernando Silva Engenharia Ltda,V006,Eduarda Carvalho,Interior-SP,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,2,318.96,3.86,613.31,436.0,28.91,PIX,15,Faturado
PED-100037,2024-01-03,AUR-0370,Fernando Silva Engenharia Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,4,571.16,1.74,2244.85,1550.4,30.94,PIX,28,Faturado
PED-100037,2024-01-03,AUR-0370,Fernando Silva Engenharia Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0015,Refletor LED 50W IP65 Avant,Iluminação LED,Avant,12,91.18,0.15,1092.5,770.4,29.48,Boleto,28,Cancelado
PED-100038,2024-01-03,AUR-0292,Camila Costa Instaladora Ltda,V001,Carla Mendes,SP-Capital,INFRA-0039,Câmera IP Bullet 2MP Intelbras,Automação e Infra,Intelbras,2,510.0,5.28,966.13,624.0,35.41,PIX,60,Faturado
PED-100038,2024-01-03,AUR-0292,Camila Costa Instaladora Ltda,V001,Carla Mendes,SP-Capital,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,1,46.36,4.63,44.22,28.4,35.78,PIX,45,Faturado
PED-100038,2024-01-03,AUR-0292,Camila Costa Instaladora Ltda,V001,Carla Mendes,SP-Capital,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,2,15.23,4.04,29.22,15.6,46.61,PIX,45,Faturado
PED-100038,2024-01-03,AUR-0292,Camila Costa Instaladora Ltda,V001,Carla Mendes,SP-Capital,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,6,341.58,3.44,1979.02,1308.0,33.91,PIX,30,Faturado
PED-100039,2024-01-03,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0023,Disjuntor Monopolar 10A Curva C Steck,Quadros e Disjuntores,Steck,13,18.38,2.8,232.3,145.6,37.32,Boleto,30,Faturado
PED-100039,2024-01-03,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0006,Cabo Coaxial RG6 100m Furukawa,Cabos e Fios,Furukawa,3,267.8,4.24,769.37,534.0,30.59,PIX,45,Faturado
PED-100039,2024-01-03,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0023,Disjuntor Monopolar 10A Curva C Steck,Quadros e Disjuntores,Steck,9,17.94,5.85,152.04,100.8,33.7,Boleto,60,Faturado
PED-100039,2024-01-03,AUR-0048,Ricardo Rodrigues Comércio Elétrico Ltda,V007,Diego Salgueiro,Sul-MG,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,1,8.49,3.63,8.18,4.8,41.32,Boleto,30,Faturado
PED-100040,2024-01-03,AUR-0192,Vanessa Pereira Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,18,14.87,4.3,256.2,154.8,39.58,PIX,60,Faturado
PED-100040,2024-01-03,AUR-0192,Vanessa Pereira Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,19,60.94,2.97,1123.4,729.6,35.05,Boleto,60,Faturado
PED-100040,2024-01-03,AUR-0192,Vanessa Pereira Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,19,277.62,3.93,5067.68,3499.8,30.94,Boleto,30,Faturado
PED-100040,2024-01-03,AUR-0192,Vanessa Pereira Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,8,62.5,2.92,485.37,307.2,36.71,Boleto,60,Faturado
PED-100041,2024-01-03,AUR-0290,Vanessa Oliveira Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,8,13.88,1.6,109.28,68.8,37.04,Cartão,28,Faturado
PED-100042,2024-01-03,AUR-0097,Roberto Pereira Comércio Elétrico Ltda,V004,Roberto Almeida,SP-Capital,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,19,18.05,3.79,329.94,178.6,45.87,Cartão,15,Faturado
PED-100042,2024-01-03,AUR-0097,Roberto Pereira Comércio Elétrico Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,7,37.07,0.97,256.98,173.6,32.45,Boleto,15,Cancelado
PED-100043,2024-01-03,AUR-0136,Ricardo Silva Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,138.17,2.7,134.43,88.2,34.39,Cartão,30,Faturado
PED-100043,2024-01-03,AUR-0136,Ricardo Silva Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,1,345.56,2.17,338.08,218.0,35.52,PIX,30,Faturado
PED-100044,2024-01-03,AUR-0178,Vanessa Rodrigues Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,9,8.76,3.94,75.7,43.2,42.93,Cartão,28,Faturado
PED-100044,2024-01-03,AUR-0178,Vanessa Rodrigues Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0026,Disjuntor Tripolar 63A Curva C Schneider,Quadros e Disjuntores,Schneider,8,192.31,0.51,1530.6,992.0,35.19,Cartão,28,Faturado
PED-100044,2024-01-03,AUR-0178,Vanessa Rodrigues Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,1,117.25,1.57,115.41,78.4,32.07,Cartão,15,Faturado
PED-100044,2024-01-03,AUR-0178,Vanessa Rodrigues Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,4,271.9,1.84,1067.58,736.8,30.98,Cartão,15,Faturado
PED-100044,2024-01-03,AUR-0178,Vanessa Rodrigues Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,2,280.14,0.4,558.01,396.8,28.89,Boleto,30,Faturado
PED-100045,2024-01-03,AUR-0101,Camila Rodrigues Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,16,67.8,1.37,1069.83,611.2,42.87,PIX,30,Faturado
PED-100045,2024-01-03,AUR-0101,Camila Rodrigues Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,7,420.98,3.01,2858.17,2009.0,29.71,Boleto,30,Faturado
PED-100046,2024-01-03,AUR-0098,Roberto Fernandes Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,8,9.13,4.88,69.47,38.4,44.72,Boleto,60,Faturado
PED-100047,2024-01-03,AUR-0107,Fernando Oliveira Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,4,562.58,2.71,2189.42,1550.4,29.19,Boleto,45,Faturado
PED-100047,2024-01-03,AUR-0107,Fernando Oliveira Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,18,135.83,5.14,2319.27,1591.2,31.39,Boleto,45,Faturado
PED-100047,2024-01-03,AUR-0107,Fernando Oliveira Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,19,15.28,2.4,283.41,186.2,34.3,Boleto,30,Faturado
PED-100047,2024-01-03,AUR-0107,Fernando Oliveira Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,9,18.56,4.52,159.48,84.6,46.95,Boleto,45,Faturado
PED-100048,2024-01-03,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,12,13.38,0.48,159.75,103.2,35.4,Cartão,30,Faturado
PED-100048,2024-01-03,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,19,14.82,2.6,274.33,148.2,45.98,PIX,28,Faturado
PED-100048,2024-01-03,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,QDR-0023,Disjuntor Monopolar 10A Curva C Steck,Quadros e Disjuntores,Steck,11,19.04,1.95,205.38,123.2,40.01,Cartão,28,Faturado
PED-100049,2024-01-03,AUR-0213,Vanessa Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,2,550.8,3.71,1060.68,775.2,26.91,Boleto,30,Faturado
PED-100049,2024-01-03,AUR-0213,Vanessa Costa Engenharia Ltda,V005,João Bittencourt,Interior-SP,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,299.26,0.91,296.53,218.4,26.35,Boleto,28,Faturado
PED-100050,2024-01-04,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,12,49.84,2.08,585.67,340.8,41.81,Boleto,28,Faturado
PED-100050,2024-01-04,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,6,123.62,0.5,738.03,523.2,29.11,PIX,30,Faturado
PED-100051,2024-01-04,AUR-0044,TopWatt Distribuidora & Cia,V003,Patricia Yoshida,SP-Capital,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,123.37,3.51,119.03,88.2,25.9,Cartão,15,Faturado
PED-100051,2024-01-04,AUR-0044,TopWatt Distribuidora & Cia,V003,Patricia Yoshida,SP-Capital,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,453.55,3.98,1741.91,1250.0,28.24,PIX,28,Faturado
PED-100052,2024-01-04,AUR-0047,Juliana Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,10,58.89,4.95,559.73,384.0,31.4,Boleto,45,Faturado
PED-100052,2024-01-04,AUR-0047,Juliana Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,1,811.94,4.65,774.16,612.0,20.95,Boleto,60,Faturado
PED-100052,2024-01-04,AUR-0047,Juliana Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,18,280.17,4.19,4831.58,3315.6,31.38,Boleto,45,Faturado
PED-100052,2024-01-04,AUR-0047,Juliana Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,20,121.44,5.0,2307.46,1560.0,32.39,PIX,60,Faturado
PED-100052,2024-01-04,AUR-0047,Juliana Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,18,128.67,3.39,2237.65,1591.2,28.89,PIX,45,Faturado
PED-100053,2024-01-04,AUR-0247,Ricardo Silva Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,5,13.91,0.0,69.56,43.0,38.18,PIX,28,Faturado
PED-100053,2024-01-04,AUR-0247,Ricardo Silva Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,16,132.6,2.75,2063.26,1248.0,39.51,Boleto,30,Faturado
PED-100054,2024-01-04,AUR-0241,Camila Pereira Construções Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,3,272.96,3.53,790.0,595.2,24.66,Boleto,28,Faturado
PED-100054,2024-01-04,AUR-0241,Camila Pereira Construções Ltda,V007,Diego Salgueiro,Sul-MG,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,6,171.19,2.58,1000.58,674.4,32.6,Boleto,15,Faturado
PED-100054,2024-01-04,AUR-0241,Camila Pereira Construções Ltda,V007,Diego Salgueiro,Sul-MG,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,3,14.14,0.96,42.0,25.8,38.57,Cartão,30,Faturado
PED-100055,2024-01-04,AUR-0159,Ricardo Silva Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,14,61.29,2.27,838.61,534.8,36.23,Boleto,45,Faturado
PED-100055,2024-01-04,AUR-0159,Ricardo Silva Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,CABO-0008,"Fio Sólido 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,4,211.06,3.09,818.18,568.0,30.58,PIX,60,Faturado
PED-100055,2024-01-04,AUR-0159,Ricardo Silva Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,11,13.75,2.2,147.88,85.8,41.98,PIX,30,Faturado
PED-100055,2024-01-04,AUR-0159,Ricardo Silva Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0012,Painel LED 30x60 24W 6500K,Iluminação LED,Importado-CN,4,71.65,2.5,279.45,209.6,25.0,Boleto,30,Faturado
PED-100056,2024-01-04,AUR-0083,Eduardo Fernandes Construções Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,14,126.79,3.2,1718.25,1234.8,28.14,Boleto,28,Faturado
PED-100056,2024-01-04,AUR-0083,Eduardo Fernandes Construções Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,3,662.47,3.0,1927.73,1464.6,24.02,PIX,15,Faturado
PED-100056,2024-01-04,AUR-0083,Eduardo Fernandes Construções Ltda,V003,Patricia Yoshida,SP-Capital,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,13,60.31,1.88,769.29,496.6,35.45,PIX,28,Faturado
PED-100057,2024-01-04,AUR-0008,Mafer Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,13,172.42,1.77,2201.79,1461.2,33.64,Cartão,0,Faturado
PED-100057,2024-01-04,AUR-0008,Mafer Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,15,15.13,0.38,226.13,117.0,48.26,Cartão,15,Faturado
PED-100057,2024-01-04,AUR-0008,Mafer Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,4,120.02,1.25,474.09,313.6,33.85,Boleto,15,Faturado
PED-100057,2024-01-04,AUR-0008,Mafer Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,1,678.49,2.55,661.16,488.2,26.16,PIX,28,Faturado
PED-100057,2024-01-04,AUR-0008,Mafer Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,2,219.67,0.94,435.18,285.6,34.37,Boleto,28,Faturado
PED-100057,2024-01-04,AUR-0008,Mafer Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,2,295.73,2.34,577.62,396.8,31.3,Boleto,15,Faturado
PED-100058,2024-01-04,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,15,115.23,4.54,1649.97,1176.0,28.73,Boleto,60,Faturado
PED-100059,2024-01-04,AUR-0348,Vanessa Costa Engenharia Ltda,V001,Carla Mendes,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,202.81,0.62,201.56,142.8,29.15,Cartão,15,Faturado
PED-100059,2024-01-04,AUR-0348,Vanessa Costa Engenharia Ltda,V001,Carla Mendes,SP-Capital,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,2,835.27,3.93,1604.94,1224.0,23.74,Cartão,28,Faturado
PED-100059,2024-01-04,AUR-0348,Vanessa Costa Engenharia Ltda,V001,Carla Mendes,SP-Capital,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,7,45.22,1.51,311.73,198.8,36.23,Cartão,15,Faturado
PED-100059,2024-01-04,AUR-0348,Vanessa Costa Engenharia Ltda,V001,Carla Mendes,SP-Capital,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,2,14.25,1.75,28.01,17.2,38.59,Boleto,30,Faturado
PED-100059,2024-01-04,AUR-0348,Vanessa Costa Engenharia Ltda,V001,Carla Mendes,SP-Capital,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,7,38.75,2.17,265.37,173.6,34.58,Boleto,30,Faturado
PED-100060,2024-01-04,AUR-0336,Juliana Almeida Comércio Elétrico Ltda,V008,Luana Prado,Sul-MG,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,5,131.11,5.28,620.94,442.0,28.82,PIX,45,Faturado
PED-100060,2024-01-04,AUR-0336,Juliana Almeida Comércio Elétrico Ltda,V008,Luana Prado,Sul-MG,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,1,274.61,4.02,263.56,184.2,30.11,PIX,45,Faturado
PED-100061,2024-01-04,AUR-0349,Ana Almeida Engenharia Ltda,V002,Marcos Tavares,SP-Capital,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,11,171.32,2.63,1009.2,680.02,32.62,Cartão,28,Faturado
PED-100061,2024-01-04,AUR-0349,Ana Almeida Engenharia Ltda,V002,Marcos Tavares,SP-Capital,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,17,15.03,3.06,136.24,72.93,46.47,PIX,30,Faturado
PED-100061,2024-01-04,AUR-0349,Ana Almeida Engenharia Ltda,V002,Marcos Tavares,SP-Capital,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,11,130.42,1.29,778.87,471.9,39.41,PIX,30,Faturado
PED-100061,2024-01-04,AUR-0349,Ana Almeida Engenharia Ltda,V002,Marcos Tavares,SP-Capital,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,327.09,0.52,178.96,120.12,32.88,PIX,15,Faturado
PED-100062,2024-01-04,AUR-0104,Eduardo Almeida Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,16,61.28,2.81,952.95,614.4,35.53,Boleto,0,Faturado
PED-100063,2024-01-05,AUR-0113,Roberto Santos Construções Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0006,Cabo Coaxial RG6 100m Furukawa,Cabos e Fios,Furukawa,4,270.37,0.24,1078.86,712.0,34.0,Cartão,30,Faturado
PED-100063,2024-01-05,AUR-0113,Roberto Santos Construções Ltda,V006,Eduarda Carvalho,Interior-SP,QDR-0024,Disjuntor Monopolar 25A Curva C Steck,Quadros e Disjuntores,Steck,2,20.44,1.06,40.44,23.6,41.64,PIX,0,Faturado
PED-100063,2024-01-05,AUR-0113,Roberto Santos Construções Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0020,Plafon LED 24W 6500K,Iluminação LED,Importado-CN,3,75.08,3.84,216.59,128.4,40.72,PIX,0,Faturado
PED-100064,2024-01-05,AUR-0298,Eduardo Costa Instaladora Ltda,V005,João Bittencourt,Interior-SP,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,8,133.21,3.79,1025.29,707.2,31.02,Cartão,30,Faturado
PED-100064,2024-01-05,AUR-0298,Eduardo Costa Instaladora Ltda,V005,João Bittencourt,Interior-SP,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,14,16.78,3.07,227.72,137.2,39.75,Cartão,28,Faturado
PED-100065,2024-01-05,AUR-0373,Patrícia Fernandes Materiais Elétricos Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,6,118.88,2.02,698.88,523.2,25.14,Cartão,15,Faturado
